Threshold,FPR,TPR,Specificity,Youden_Index
0.28781201832249653,0.2451550387596899,0.7473118279569892,0.7548449612403101,0.5021567891972993
0.2834335485946584,0.24903100775193798,0.7473118279569892,0.750968992248062,0.49828082020505127
0.28328093928630194,0.24903100775193798,0.75,0.750968992248062,0.500968992248062
0.28221184109467623,0.25,0.75,0.75,0.5
0.2817363646573028,0.25,0.7526881720430108,0.75,0.5026881720430108
0.28041373508408923,0.25193798449612403,0.7526881720430108,0.748062015503876,0.5007501875468867
0.2789334236834605,0.25193798449612403,0.7580645161290323,0.748062015503876,0.5061265316329082
0.2769603230368421,0.2548449612403101,0.7580645161290323,0.7451550387596899,0.5032195548887222
0.2751123287391649,0.2548449612403101,0.760752688172043,0.7451550387596899,0.5059077269317329
0.27477365672455834,0.25775193798449614,0.760752688172043,0.7422480620155039,0.5030007501875469
0.2746600568356993,0.25775193798449614,0.7634408602150538,0.7422480620155039,0.5056889222305576
0.27445375618459217,0.25872093023255816,0.7634408602150538,0.7412790697674418,0.5047199299824956
0.2739170996550608,0.25872093023255816,0.7661290322580645,0.7412790697674418,0.5074081020255063
0.2729608578334099,0.2616279069767442,0.7661290322580645,0.7383720930232558,0.5045011252813203
0.2726372990336949,0.2616279069767442,0.7688172043010753,0.7383720930232558,0.507189297324331
0.2680361795646017,0.2625968992248062,0.7688172043010753,0.7374031007751938,0.506220305076269
0.2665127592896829,0.2625968992248062,0.771505376344086,0.7374031007751938,0.5089084771192798
0.2660432461889413,0.26356589147286824,0.771505376344086,0.7364341085271318,0.5079394848712178
0.2654778915252097,0.26356589147286824,0.7741935483870968,0.7364341085271318,0.5106276569142285
0.2635438449177631,0.26744186046511625,0.7741935483870968,0.7325581395348837,0.5067516879219804
0.263252329473933,0.26744186046511625,0.7768817204301075,0.7325581395348837,0.5094398599649912
0.25960407965146776,0.2751937984496124,0.7768817204301075,0.7248062015503876,0.501687921980495
0.25949484258191474,0.2751937984496124,0.782258064516129,0.7248062015503876,0.5070642660665166
0.2582978133423602,0.27906976744186046,0.782258064516129,0.7209302325581395,0.5031882970742685
0.25798988484621843,0.27906976744186046,0.7849462365591398,0.7209302325581395,0.5058764691172792
0.25657998491044276,0.28391472868217055,0.7849462365591398,0.7160852713178294,0.5010315078769692
0.2559931240128635,0.28391472868217055,0.7903225806451613,0.7160852713178294,0.5064078519629907
